school_id,grade,class,student_id,sex,nationality,grade_math_t1,grade_language_t1,grade_science_t1,grade_math_t2,grade_language_t2,grade_science_t2,treatment,date_of_birth
141,6,D,grldy@cunb.edu,1,1,4.77901765402316,5.11085786461739,4.43564889883532,4.28457230286223,4.61641251345647,3.94120354767439,0,1996-10-13
141,6,D,xgrrw@cunb.edu,1,1,6.63685997907137,6.22479606704851,6.60215301724216,7.66020164464418,7.24813773262132,7.62549468281496,0,1997-04-09
141,6,D,uidxk@cunb.edu,1,1,6.75299984780476,7.3847411289379,6.73330433671698,6.81447785864299,7.44621913977614,6.79478234755522,0,1997-06-21
141,6,D,zxthu@cunb.edu,1,1,4.47400893781846,4.10826396614825,3.3967348281159,4.47841864315763,4.11267367148742,3.40114453345507,0,1997-04-07
141,6,D,tsenb@cunb.edu,2,2,2.4416552775995,1.63019019910034,2.50476618469592,1.56813047828927,0.756665399790097,1.63124138538568,0,1996-09-06
141,6,D,wkmoo@cunb.edu,1,1,8.94110388909491,8.34894977365645,9.46671441192763,7.66831630898457,7.07616219354611,8.19392683181729,0,1997-01-31
141,6,D,wqiit@cunb.edu,1,1,8.66599320367839,8.91504883746545,7.92711610793065,8.01863049786236,8.26768613164942,7.27975340211462,0,1997-05-12
141,6,D,fcrc7@cunb.edu,1,1,6.13217932915123,6.45395061418222,7.34904377719195,6.77697581376261,7.0987470987936,7.99384026180333,0,1997-08-16
141,6,D,jeepw@cunb.edu,2,1,4.42372121313321,5.44040902634816,4.71096574818449,3.79923222017128,4.81592003338623,4.08647675522256,0,1996-12-22
141,7,A,5sg0z@cunb.edu,1,1,6.0082707020716,4.22630400185298,4.87163683420803,6.78397012139399,5.00200342117538,5.64733625353043,1,1996-01-13
141,7,A,xyxmn@cunb.edu,1,1,8.54339990943357,9.05104574460223,9.28925408694579,7.36685263041983,7.87449846558849,8.11270680793206,1,1995-09-19
141,7,A,syj9l@cunb.edu,1,1,6.51341847550596,5.39306833396207,6.37013323965023,7.3855613844412,6.26521124289731,7.24227614858548,1,1996-07-18
141,7,A,sq1yi@cunb.edu,1,1,4.49624243785157,5.90288014371409,5.0182181381294,4.78195286176054,6.18859056762306,5.30392856203838,1,1996-02-23
141,7,A,ob9no@cunb.edu,1,1,6.74854186354553,6.10018968293792,5.97007951271137,6.11601590287981,5.46766372227219,5.33755355204565,1,1996-03-26
141,7,A,izc6a@cunb.edu,2,1,8.18106298235996,8.1265110819955,9.68480261409475,8.10326257971568,8.04871067935122,9.60700221145047,1,1996-02-25
141,7,A,tebvj@cunb.edu,1,1,4.59179268036331,5.56304899467449,5.9852122706763,4.6309416857144,5.60219800002558,6.02436127602739,1,1996-04-08
141,7,A,gusyu@cunb.edu,2,1,6.655371211701,7.30659759580058,7.21648526214894,6.65815995935518,7.30938634345476,7.21927400980312,1,1995-10-02
141,7,A,h3w2w@cunb.edu,1,1,4.65360064390876,3.03502973221071,4.39772380009122,4.61046272416802,2.99189181246998,4.35458588035049,1,1995-09-19
141,7,A,4tgfx@cunb.edu,2,1,7.84061407961288,8.710327203035,6.7984407573227,7.10615653398827,7.97586965741039,6.06398321169809,1,1996-02-12
141,7,A,o6tig@cunb.edu,1,2,3.78403991506403,4.60892123308932,4.94087855190938,4.60070240552403,5.42558372354932,5.75754104236938,1,1995-11-19
141,7,A,vivwo@cunb.edu,2,1,7.72016957765687,6.78066207412872,7.67103804033492,7.13390479570017,6.19439729217202,7.08477325837822,1,1996-01-14
141,7,A,o8col@cunb.edu,1,1,5.4277109347726,3.88303161062997,3.47646146290701,4.82505042654544,3.2803711024028,2.87380095467984,1,1995-10-03
141,7,A,1nb4u@cunb.edu,1,1,7.72523164078921,7.031820085648,5.95739321159527,8.95399136614049,8.26057981099927,7.18615293694654,1,1996-04-01
141,7,A,mioli@cunb.edu,2,2,7.10959137431553,7.34260032526425,5.4715828193838,10.0,10.0,8.92409756252139,1,1996-03-27
141,7,B,39jqs@cunb.edu,1,1,6.87619469560171,8.0493130391785,7.2971107816645,7.10505061677496,8.27816896035175,7.52596670283775,1,1996-07-15
141,7,B,wqrc4@cunb.edu,1,1,5.58752195880445,6.51345458457874,6.09338630892964,5.87188655498153,6.79781918075582,6.37775090510672,1,1996-07-27
141,7,B,ozpnv@cunb.edu,1,2,8.47028994941788,8.51085992632138,7.70137298721525,8.67017806798844,8.71074804489194,7.9012611057858,1,1995-09-14
141,7,B,csk8w@cunb.edu,1,1,7.3217185988433,9.07482705091753,7.40690579930016,8.27743472637798,10.0,8.36262192683484,1,1995-12-28
141,7,B,gskpq@cunb.edu,1,1,7.57237919416247,7.6603714380969,6.4945975010839,7.8617664039332,7.94975864786762,6.78398471085462,1,1996-08-26
141,7,B,dnsdl@cunb.edu,1,1,8.29164132425944,7.4595064310954,7.78330740841488,9.65655236312437,8.82441746996033,9.14821844727981,1,1996-06-19
141,7,B,uetdr@cunb.edu,2,1,7.5928264688365,7.18387791557609,8.30130612148343,7.02119947969376,6.61225092643334,7.72967913234069,1,1996-01-29
141,7,B,txdig@cunb.edu,1,2,8.00521679095889,7.89254320146481,6.95148949105258,10.0,10.0,9.6445426865553,1,1996-02-24
141,7,B,z2nhz@cunb.edu,1,1,3.59565442905292,2.3403816457139,2.41138159215912,4.34725622072303,3.09198343738401,3.16298338382924,1,1995-12-25
141,7,B,3anp4@cunb.edu,1,1,6.91329243882962,5.98569680062525,6.70647401699267,7.05212340940486,6.12452777120049,6.84530498756792,1,1996-05-09
141,7,B,tenox@cunb.edu,1,1,6.70228689134647,6.16224741161396,7.64113518612986,8.47478508261938,7.93474560288687,9.41363337740277,1,1996-02-21
141,7,B,gqfrq@cunb.edu,1,1,6.32985325483918,6.66779957199782,6.98769175168439,7.04392545740429,,7.70176395424951,1,1996-05-02
141,7,B,q1zoh@cunb.edu,1,1,8.64731095924375,9.28085078771559,7.93467698672188,9.19475437494332,9.82829420341516,8.48212040242145,1,1996-03-28
141,7,C,6zo9s@cunb.edu,1,2,9.20714455575702,8.833523212122,8.29249663430286,10.0,10.0,10.0,1,1996-05-05
141,7,C,oguco@cunb.edu,2,2,4.48087101989789,3.86437858689009,5.09260382271735,5.72859715320965,5.11210472020185,6.34032995602911,1,1996-01-04
141,7,C,p3lse@cunb.edu,1,2,5.27709227415279,4.86608327633247,4.31098622257367,6.69507092814613,6.28406193032582,5.72896487656702,1,1995-10-19
141,7,C,y6rdb@cunb.edu,2,1,3.88349897546122,4.48600853645602,4.81829473880479,5.17532331464388,5.77783287563868,6.11011907798745,1,1996-04-05
141,7,C,xbpfw@cunb.edu,1,2,3.55183417198188,3.61450973140947,3.36021145001925,6.0369229383436,6.09959849777119,5.84530021638097,1,1996-08-23
141,7,C,seumo@cunb.edu,1,1,9.01521338139492,9.66893712374213,8.52195563436317,8.54301054516536,9.19673428751257,8.04975279813361,1,1995-11-12
141,7,C,4dces@cunb.edu,2,1,6.03720368904767,6.70378173742218,5.84543352707995,5.90823632845202,6.57481437682652,5.71646616648429,1,1996-04-13
141,7,C,g7dgm@cunb.edu,1,1,6.86810341660746,6.63328941675716,6.00360119013929,8.05678778802823,7.82197378817793,7.19228556156005,1,1996-05-15
141,7,C,eiltc@cunb.edu,1,1,5.78266257128507,6.68755186150611,5.67138644714669,5.32988957784562,6.23477886806666,5.21861345370724,1,1996-06-12
141,7,C,cee3e@cunb.edu,1,2,7.65816353318224,7.08906873791421,6.94214321496839,9.69627683803252,9.1271820427645,8.98025651981867,1,1996-06-06
141,7,C,2hbgs@cunb.edu,1,2,7.34832699228594,6.86235033771539,5.57760355858648,10.0,10.0,9.29725926383979,1,1996-01-14
141,7,D,tysze@cunb.edu,1,1,8.19240062170875,7.64339025457603,8.05971064650667,8.80551353772444,8.25650317059172,8.67282356252236,0,1996-01-01
141,7,D,d1vbx@cunb.edu,2,1,9.37084385751522,8.73732069366387,7.82731569044999,10.0,9.93006045892924,9.02005545571535,0,1996-02-27
141,7,D,biq8t@cunb.edu,1,1,3.61712129716307,3.95381731981889,4.6025919814083,4.02919616463867,4.36589218729448,5.0146668488839,0,1995-11-26
141,7,D,384um@cunb.edu,1,1,9.12941785349844,8.98822249898089,9.07596614032385,9.23031883660462,9.08912348208707,9.17686712343004,0,1996-04-19
141,7,D,o1qag@cunb.edu,1,1,9.62425981567518,8.80747141142653,9.34344438382701,8.7799859144977,7.96319751024904,8.49917048264953,0,1996-05-24
141,7,D,pwvvy@cunb.edu,2,1,7.89781837134507,6.53563572295827,6.58055580097136,6.60097968073763,5.23879703235083,5.28371711036392,0,1996-03-05
141,7,D,pm2fp@cunb.edu,1,1,4.74637372946522,6.25916687088242,6.42240529848418,5.06424309846306,6.57703623988027,6.74027466748202,0,1996-05-10
141,7,D,uh5yn@cunb.edu,1,2,4.9104984831613,6.15165915951026,5.80281237704572,4.77740317233833,6.01856384868728,5.66971706622275,0,1996-08-20
141,7,D,phy0p@cunb.edu,1,1,9.27171486116116,9.56595112861236,9.59476256569018,7.45548101137884,7.74971727883004,7.77852871590786,0,1996-04-19
141,8,A,uebex@cunb.edu,1,1,7.72206248787975,7.83907446058279,8.05187364181315,7.37056889658555,7.48758086928859,7.70038005051896,0,1995-08-29
141,8,A,3cxlm@cunb.edu,1,1,9.39224281437393,8.68942516898434,8.46271626367863,9.59202651789069,8.88920887250111,8.66249996719539,0,1995-01-21
141,8,A,ixqzt@cunb.edu,1,1,6.06443894825459,5.19400758001537,5.77813372931958,5.67087387756961,4.80044250933039,5.3845686586346,0,1994-11-01
141,8,A,iy8og@cunb.edu,1,1,5.95395417303865,6.06810500684281,5.1922409965386,4.47617562777326,4.59032646157742,3.71446245127321,0,1994-10-20
141,8,A,itssc@cunb.edu,1,1,7.33933429965019,8.00839131870508,7.84864151324347,6.76436822096486,7.43342524001975,7.27367543455813,0,1995-05-26
141,8,A,1akni@cunb.edu,2,2,6.99325455213464,7.82707139943293,6.63628332643337,5.66828125144908,6.50209809874737,5.31131002574781,0,1994-09-21
141,8,A,gifdg@cunb.edu,1,1,7.05869772262338,7.42858333629954,7.23336272617268,6.41031693129374,6.7802025449699,6.58498193484305,0,1995-06-24
141,8,A,ffwoy@cunb.edu,1,1,6.68181479806161,8.26038844175718,6.75856251027516,7.50080872610917,9.07938236980474,7.57755643832272,0,1994-12-08
141,8,B,kxc21@cunb.edu,2,1,9.17566477885283,9.31333705741725,8.3534188522566,8.38748963613722,8.52516191470164,7.56524370954099,1,1994-10-15
141,8,B,xmrfv@cunb.edu,1,1,8.63555482232879,8.85701908886369,7.13018267618428,9.14835160389944,9.36981587043434,7.64297945775493,1,1994-09-20
141,8,B,eh7xm@cunb.edu,1,1,7.25656373695211,8.44233928424047,8.18524231797756,6.63772238889419,7.82349793618254,7.56640096991964,1,1994-11-11
141,8,B,owwrw@cunb.edu,2,2,5.14659051514472,4.2372314591078,4.90219203579481,99999.0,5.97974029754428,6.64470087423129,1,1995-01-08
141,8,B,dm4xb@cunb.edu,1,1,6.94816636582991,6.06813565697675,7.4176899498344,9.2226689275208,8.34263821866764,9.69219251152529,1,1995-04-25
141,8,B,ccccr@cunb.edu,2,2,3.88302206797781,4.90538447015243,5.1449991789672,5.57806150428379,6.60042390645841,6.84003861527318,1,1995-08-05
141,8,B,txong@cunb.edu,1,1,8.0508384613758,9.34026934089791,8.47877995366883,8.85415742637572,10.0,9.28209891866875,1,1995-06-09
141,8,B,n0nxd@cunb.edu,1,2,6.20523902921909,5.90092518701189,7.41923109264084,8.75753731048262,8.45322346827543,9.97152937390437,1,1995-04-19
141,8,B,a01rl@cunb.edu,2,1,7.63997869715624,6.85552973403193,7.10551158721157,8.58159161144019,7.79714264831589,8.04712450149552,1,1995-08-27
141,8,B,s1li5@cunb.edu,1,1,7.75439230711815,6.52421931396854,6.71177678448764,7.09302521071301,5.8628522175634,6.0504096880825,1,1995-01-17
141,8,B,cklrc@cunb.edu,2,2,6.2045139097146,6.54211641890027,4.938044900494,8.0180326669212,8.35563517610687,6.7515636577006,1,1995-06-12
141,8,B,cop0v@cunb.edu,1,1,7.35165079886384,7.57380508508824,7.02094664534845,8.2435920634577,8.4657463496821,7.9128879099423,1,1995-05-03
141,8,C,hjvos@cunb.edu,2,1,5.33872332807777,6.16962215129433,4.85966211615277,4.01692950768655,4.84782833090311,3.53786829576155,0,1995-06-25
141,8,C,d6tvw@cunb.edu,2,1,7.8687521635207,6.04666382042939,7.53426647527392,9.50023051557595,7.67814217248464,9.16574482732916,0,1994-09-13
141,8,C,5xhhv@cunb.edu,1,1,6.65922549525918,5.78345026886733,6.29882757710935,7.74352569306588,6.86775046667403,7.38312777491605,0,1994-10-11
141,8,C,rksxb@cunb.edu,1,1,7.71077060783436,7.9591962885127,8.02987022688766,7.14749338551258,7.39591906619092,7.46659300456589,0,1995-06-10
141,8,C,wtodi@cunb.edu,2,1,7.09502975309198,5.51111675558542,5.58632901024004,8.05450178839365,6.4705887908871,6.54580104554171,0,1995-07-29
141,8,C,znie7@cunb.edu,1,1,8.86659115639229,8.16443248412286,8.99505901516129,9.07516230371817,8.37300363144873,9.20363016248717,0,1995-08-10
141,8,C,144ga@cunb.edu,1,1,9.23751489942595,10.0,8.41417594471648,10.0,10.0,9.43399723845889,0,1994-11-12
141,8,C,jfvhz@cunb.edu,1,2,9.29842449711128,9.20621598265557,9.08620523135601,8.37020557828458,8.27799706382887,8.15798631252931,0,1995-03-14
141,8,C,5xeof@cunb.edu,1,1,9.13501054724832,8.84110261012023,9.407451285293,10.0,9.86644034282531,10.0,0,1994-12-29
141,8,C,g5xpk@cunb.edu,2,1,6.232663190114,5.61641019781182,6.56710799423109,6.75046536959135,6.13421237728917,7.08491017370843,0,1995-06-30
141,8,C,fo8dd@cunb.edu,2,2,5.21389961138107,5.45188156643622,6.4060318236027,7.32267864251467,7.56066059756982,8.51481085473629,0,1994-11-19
141,8,C,vg9kw@cunb.edu,2,2,8.66488910231582,6.87431822482339,8.31360857512644,9.08668105911878,7.29611018162635,8.7354005319294,0,1995-03-06
141,8,C,eyxz1@cunb.edu,1,1,4.87333700495259,6.2773975615059,4.92126624022098,5.68170174411634,7.08576230066965,5.72963097938473,0,1995-02-02
141,8,D,bapjk@cunb.edu,2,1,6.55579783107411,7.5788012402251,7.90715177255939,8.12545480298908,9.14845821214007,9.47680874447437,1,1994-11-29
141,8,D,hcwwl@cunb.edu,1,1,6.21038860522235,6.32815739998619,6.38828573536153,7.18411244084912,7.30188123561295,7.36200957098829,1,1994-10-25
141,8,D,jdzm1@cunb.edu,1,1,5.15770715058875,4.77157037009579,4.06906146093366,6.1281951569385,5.74205837644554,5.0395494672834,1,1995-08-07
141,8,D,4qxyh@cunb.edu,1,1,8.828945940344,8.03640360197273,9.04695667557639,9.27782977472618,8.4852874363549,9.49584050995856,1,1995-01-22
141,8,D,zebkg@cunb.edu,1,1,8.79799424247053,8.06127974991855,8.38413912379351,9.75067184722273,9.01395735467075,9.33681672854571,1,1995-05-12
141,8,D,6amst@cunb.edu,1,1,4.69144835069873,5.34881125602968,4.92434841094636,7.93094868526126,8.58831159059221,8.16384874550889,1,1995-02-14
141,8,D,qdsd6@cunb.edu,1,1,8.68293023536292,8.91597303243665,9.12220425585596,9.94093115047826,10.0,10.0,1,1995-08-24
141,8,D,zefot@cunb.edu,1,1,8.01049443617671,8.71929655041754,7.72954707270696,8.5101366055496,9.21893871979043,8.22918924207985,1,1995-07-23
141,8,D,aphb1@cunb.edu,1,1,6.09953493672432,5.82836205839189,5.93177374267029,6.53598480412142,6.26481192578898,6.36822361006738,1,1995-02-17
141,8,D,nbfqh@cunb.edu,1,1,8.04271479105837,8.69251109628267,7.0295589674849,7.47173093771338,8.12152724293768,6.45857511413991,1,1994-11-04
141,8,D,ahyvt@cunb.edu,1,1,4.19816705560324,4.93868112586451,5.51064678676439,4.44070179042483,5.1812158606861,5.75318152158597,1,1995-06-05
141,8,D,indmj@cunb.edu,1,1,8.43972011605348,7.69847336873482,7.0218059518009,8.99591142020326,8.2546646728846,7.57799725595068,1,1995-06-01
141,8,D,reto6@cunb.edu,1,1,8.18501476742348,8.87725917235038,8.24931817393771,7.24090840581795,7.93315281074485,7.30521181233218,1,1995-05-19
141,7,C,xbpfw@cunb.edu,1,2,3.55183417198188,3.61450973140947,3.36021145001925,6.0369229383436,6.09959849777119,5.84530021638097,1,1996-08-23
262,6,A,trfp2@cunb.edu,1,1,7.36200823790292,7.31599851899679,7.62208309552531,6.27742263298005,6.23141291407391,6.53749749060243,1,1997-01-27
262,6,A,pljah@cunb.edu,1,1,3.46680713796514,3.80776382077011,4.48560369738834,2.47550965391544,2.81646633672041,3.49430621333865,1,1997-04-03
262,6,A,hq586@cunb.edu,1,1,5.83835188867659,6.33961748248101,6.55679106628657,5.48221206551999,5.98347765932441,6.20065124312997,1,1997-03-04
262,6,A,j7ffs@cunb.edu,2,1,2.80254034840087,3.54695236173043,4.37352773968646,3.065767633468,3.81017964679756,4.63675502475359,1,1997-02-17
262,6,A,pb186@cunb.edu,1,1,7.29413927013695,8.1948133254674,7.87361178912863,6.78183133015463,7.68250538548508,7.36130384914631,1,1996-09-01
262,6,A,gf3pv@cunb.edu,1,1,7.0976604674234,7.51101689778631,8.33059236213927,8.02361927374479,8.4369757041077,9.25655116846066,1,1997-02-22
262,6,A,eykh1@cunb.edu,2,1,7.00941344503201,6.059276506434,6.34497497383393,4.97508424734878,4.02494730875077,4.3106457761507,1,1996-12-22
262,6,A,zy8lq@cunb.edu,2,1,5.97386736302259,7.22813115055296,5.70537270298782,6.19529810203066,7.44956188956102,5.92680344199588,1,1996-10-19
262,6,A,oduiy@cunb.edu,1,2,7.55346705958371,7.67753037072842,7.42932805659373,10.0,10.0,9.93753013140293,1,1996-09-17
262,6,A,hkjo3@cunb.edu,1,1,5.76333088262535,5.56729946492768,6.2963270589017,7.67021488823404,7.47418347053637,8.20321106451039,1,1997-03-08
262,6,A,x86tq@cunb.edu,1,1,5.29252018486748,4.14222423625777,5.63670429434294,6.54627357476444,5.39597762615473,6.89045768423991,1,1997-03-31
262,6,A,swejn@cunb.edu,1,1,10.0,10.0,9.36830394787957,10.0,10.0,9.37733450769111,1,1997-03-26
262,6,B,q0a7t@cunb.edu,1,1,6.32070100154733,6.44006033647811,5.20258616736164,7.31251741000521,7.43187674493599,6.19440257581952,0,1997-05-29
262,6,B,32cur@cunb.edu,1,1,7.70513519389132,8.046857507206,7.33099063695917,7.09970114958501,7.44142346289969,6.72555659265286,0,1997-01-22
262,6,B,qshqq@cunb.edu,1,1,4.48119141771039,4.35441705355933,4.81589376139035,3.07914508246076,2.9523707183097,3.41384742614073,0,1996-09-04
262,6,B,p8egp@cunb.edu,2,1,7.08237257433106,7.73659426785056,7.77847296484728,8.16898752110302,8.82320921462252,8.86508791161924,0,1997-05-08
262,6,B,iwvhg@cunb.edu,1,1,7.21571788197576,8.30107895709767,7.25846145773499,6.31377300552642,7.39913408064833,6.35651658128565,0,1997-04-21
262,6,B,czp04@cunb.edu,1,1,7.08159008423299,5.49772440024153,6.19110503361061,6.83548024051341,5.25161455652194,5.94499518989103,0,1997-01-27
262,6,B,y4lme@cunb.edu,2,1,6.77704461276748,6.44646185435571,6.60159237016209,7.54600830009988,7.21542554168812,7.3705560574945,0,1997-02-15
262,6,B,8grtx@cunb.edu,1,1,9.19664684862489,8.16475760231385,9.23348725906232,9.55273003018129,8.52084078387025,9.58957044061872,0,1997-08-23
262,6,B,b9q3e@cunb.edu,1,1,7.22409351696991,8.08885876709395,7.03498529098728,8.91265576938951,9.77742101951354,8.72354754340687,0,1997-08-20
262,6,B,m5qbs@cunb.edu,1,1,8.98313850608969,8.21104308615753,7.5310493551878,10.0,9.9355455381739,9.25555180720418,0,1997-06-20
262,6,B,89zbd@cunb.edu,1,1,6.84628404973712,8.25811398558955,7.72462709731128,4.92661392045314,6.33844385630558,5.8049569680273,0,1997-01-16
262,6,B,s3cpz@cunb.edu,1,1,4.55410680167533,4.78734261116169,5.30780239209688,4.62061680864566,4.85385261813202,5.37431239906722,0,1997-03-02
262,6,C,yhpgf@cunb.edu,1,1,5.89491081913118,7.38159703021054,7.69681000220706,6.05213979609534,7.5388260071747,7.85403897917122,1,1997-01-11
262,6,C,pf5hn@cunb.edu,2,1,6.13396940893741,5.43463664083989,5.18156792178066,7.0750262570314,6.37569348893388,6.12262476987465,1,1997-04-14
262,6,C,56wet@cunb.edu,1,2,7.86120386197933,8.44469432774701,8.24249898884215,6.62309062594507,7.20658109171275,7.0043857528079,1,1997-07-06
262,6,C,51hil@cunb.edu,1,1,6.59383552557737,5.51131431887806,5.83394193871826,7.0980012019709,6.01547999527159,6.33810761511179,1,1997-01-14
262,6,C,cn2qd@cunb.edu,1,1,6.6049466872652,6.08747006990657,6.20727921361745,8.31432591152399,7.79684929416536,7.91665843787624,1,1997-05-09
262,6,C,cugcz@cunb.edu,1,1,8.42849651148448,7.58969283040518,8.42762463895509,8.38466527726506,7.54586159618576,8.38379340473567,1,1996-11-17
262,6,C,xsuhy@cunb.edu,1,1,3.873139477848,3.68933933419261,4.56003750958566,6.49079275781063,6.30699261415524,7.17769078954829,1,1996-11-28
262,6,C,3bpll@cunb.edu,1,1,8.14390565736593,7.49841358654575,8.91060264503957,7.55157005242328,6.9060779816031,8.31826704009692,1,1997-02-25
262,6,C,dgulq@cunb.edu,2,1,5.14829955557631,5.44432723317565,5.58135454338314,6.53974513010955,6.83577280770889,6.97280011791638,1,1996-10-27
262,6,C,isxon@cunb.edu,1,1,8.32849864800241,7.30509155847844,8.02894845650312,8.91348837942809,7.89008128990412,8.6139381879288,1,1996-12-18
262,6,C,mqfka@cunb.edu,1,1,5.3773696502805,5.72970954805094,4.87106869706365,6.85630248818367,7.2086423859541,6.35000153496682,1,1997-01-17
262,6,C,x8nmi@cunb.edu,1,1,6.0738999006197,6.32536314715148,7.45045830643253,7.87175643209883,8.12321967863062,9.24831483791166,1,1996-10-09
262,6,C,oqbjb@cunb.edu,1,1,3.97275249859729,4.45589194367119,3.71526389722192,6.01970120245037,6.50284064752427,5.762212601075,1,1996-12-16
262,6,C,bel1n@cunb.edu,1,1,5.47012274524472,5.64615115801147,3.89964890804417,6.29398627583885,6.4700146886056,4.72351243863829,1,1997-03-21
262,6,C,tymaf@cunb.edu,2,1,8.42821397620293,8.96434603293466,8.02001272874924,7.98311608525677,8.5192481419885,7.57491483780308,1,1996-12-14
262,6,D,myw7o@cunb.edu,1,1,6.3512055105635,6.46819016850674,6.11188666337291,7.67301272585907,7.78999738380232,7.43369387866848,0,1997-01-03
262,6,D,86g8i@cunb.edu,1,1,6.20486548067527,5.04359193974631,5.44004805050315,6.03772092755427,4.87644738662531,5.27290349738215,0,1997-06-24
262,6,D,z73xp@cunb.edu,2,1,9.41430602438209,8.76537072734368,9.52405954926667,10.0,9.4151398953766,10.0,0,1996-11-24
262,6,D,5sard@cunb.edu,1,2,7.31305967681294,7.59630698422154,7.41877309410085,9.86375270936539,10.0,9.96946612665331,0,1996-11-05
262,6,D,9shph@cunb.edu,1,1,7.30576772040513,8.02326226730657,7.78853966652242,6.57478377438951,7.29227832129095,7.0575557205068,0,1997-08-19
262,6,D,icmoa@cunb.edu,2,1,6.35254563641537,6.40856232232217,7.95557402371232,7.45512895888477,7.51114564479156,9.05815734618171,0,1997-05-15
262,6,D,fxqnx@cunb.edu,1,2,2.50377061946776,2.70084177174133,3.35800125061062,3.75844085903325,3.95551201130682,4.61267149017611,0,1996-10-13
262,6,D,z1lym@cunb.edu,2,1,6.88588744410936,6.80116649353567,7.26045051645178,6.07119241703397,5.98647146646028,6.44575548937639,0,1997-06-07
262,6,D,goxvv@cunb.edu,1,1,5.7820245110317,5.50424085174491,5.50609176409234,4.84470420988306,4.56692055059626,4.56877146294369,0,1997-06-10
262,6,D,zny9a@cunb.edu,1,1,8.02000064198338,7.25380577082225,6.94332290795111,8.67439982212316,7.90820495096203,7.59772208809089,0,1997-04-15
262,7,A,kwr8t@cunb.edu,1,1,4.43024965156525,4.67821209612027,5.78601541104451,4.90064179104973,5.14860423560475,6.25640755052899,1,1995-10-14
262,7,A,phbnm@cunb.edu,1,1,6.89445184606862,8.39735174195644,7.53130723599147,7.29888969580009,8.80178959168791,7.93574508572295,1,1995-09-27
262,7,A,ulboo@cunb.edu,1,2,5.58677659490967,5.87037651874015,4.82755362735952,6.05732592114949,6.34092584497997,5.29810295359934,1,1995-09-04
262,7,A,obihc@cunb.edu,1,1,5.12535052207966,5.83404912540425,5.91572885654603,5.51675870926193,6.22545731258652,6.30713704372829,1,1995-11-10
262,7,A,kppfw@cunb.edu,1,1,8.12553738363784,8.39148522474568,7.2299654854345,9.37817771713104,9.64412555823888,8.48260581892769,1,1996-07-17
262,7,A,s3gyf@cunb.edu,1,1,8.64777540171798,9.25014424965065,10.0,9.63591512718324,10.0,10.0,1,1996-02-26
262,7,A,bszcv@cunb.edu,1,1,5.64223835493138,7.3488744396407,6.32209689325353,5.29394037889878,7.00057646360809,5.97379891722093,1,1996-02-03
262,7,A,x3q6j@cunb.edu,1,1,7.00886297896636,8.41248113028837,7.07710224688185,7.62030540341587,9.02392355473787,7.68854467133135,1,1996-07-22
262,7,A,xdlle@cunb.edu,1,1,5.92150603256826,6.57402938579847,6.94201022175778,7.11987220409548,7.77239555732569,8.140376393285,1,1995-11-11
262,7,A,tpar6@cunb.edu,1,1,6.8419677735949,6.56247023536731,5.16032749690954,7.20997580421928,6.93047826599169,5.52833552753392,1,1996-07-02
262,7,A,wlrna@cunb.edu,1,2,3.91394727667415,4.77504221293697,3.51050764591986,7.19563310236651,8.05672803862933,6.79219347161222,1,1995-11-08
262,7,A,4ezxf@cunb.edu,1,1,6.82679136961381,6.19260860073994,5.01049323731716,7.47506032309684,6.84087755422297,5.65876219080019,1,1996-08-06
262,7,A,yco9s@cunb.edu,1,1,7.26780817348762,8.27727055613203,7.31924490927039,5.8831617765202,6.89262415916461,5.93459851230297,1,1996-02-18
262,7,A,xqepq@cunb.edu,1,1,8.46465108402172,9.05372673411021,8.69754628090287,8.5208338452172,9.10990949530569,8.75372904209834,1,1995-11-21
262,7,A,ykh2s@cunb.edu,1,1,5.83097251668249,5.23664842942406,5.58318946627577,5.7257769278241,5.13145284056567,5.47799387741737,1,1996-08-12
262,7,A,iepqx@cunb.edu,1,1,2.34918757376284,2.73179277579323,1.79676546377153,1.37364838963166,1.75625359166205,0.821226279640348,1,1996-07-31
262,7,B,glled@cunb.edu,2,1,5.76273922207877,6.58402668782621,5.29876431129053,4.92975460020893,5.75104206595638,4.46577968942069,0,1996-02-27
262,7,B,aewho@cunb.edu,1,2,8.90538841855664,7.73986418309574,8.70926918971304,7.92462966832129,6.75910543286038,7.72851043947769,0,1995-12-13
262,7,B,q7mgc@cunb.edu,1,1,8.08438553462364,9.08979891693778,9.48338871203922,7.95775404168248,8.96316742399662,9.35675721909806,0,1995-09-28
262,7,B,tnuah@cunb.edu,1,1,8.02463009035292,8.8013460306831,7.80398876745331,9.01032161866247,9.78703755899265,8.78968029576286,0,1995-09-03
262,7,B,kpoo9@cunb.edu,1,1,6.12043999953394,5.9280639535581,7.35324624952127,3.81163317408146,3.61925712810562,5.04443942406879,0,1995-09-14
262,7,B,lwa68@cunb.edu,1,1,3.65326364622945,3.43220058787176,3.02044117968092,1.74245812475811,1.52139506640042,1.10963565820958,0,1995-12-14
262,7,B,wown6@cunb.edu,1,1,6.06457324030231,6.42372754479181,6.43757700205203,6.16326466867445,6.52241897316394,6.53626843042416,0,1996-03-10
262,7,B,qct4l@cunb.edu,1,2,5.81058028055579,6.96615985449628,7.56296254037172,4.93296833659457,6.08854791053506,6.68535059641051,0,1995-10-23
